id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/12/value,qualifier/10/value,qualifier/13/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value
2696655445,606,1,2,55,16,7a8no9dyo0r9g31sfi9h7ffbc,1,15.1,49.7,2024-06-17T14:13:36.975Z,2024-06-17T14:13:39Z,5080589389,140,27.1,5080589395,213,5.87,5080589391,141,41.6,5080589387,56,Back,5080589393,212,13.8,,,,,,,,,,38bp85766w04a0nuulq5fiig9,A. Lunin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655455,607,1,2,55,18,7a8no9dyo0r9g31sfi9h7ffbc,1,27.2,46.4,2024-06-17T14:13:39.151Z,2024-06-17T14:13:41Z,5080589421,212,25.9,5080589415,56,Back,5080589419,141,80.0,5080589423,213,2.06,5080589417,140,15.6,,,,,,,,,,2u6hj8z2g0r7b5roxpluy4sbu,I. Zabarnyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655461,608,1,2,55,21,7a8no9dyo0r9g31sfi9h7ffbc,1,15.6,80,2024-06-17T14:13:41.295Z,2024-06-17T14:13:42Z,5080589449,213,0.62,5080589441,56,Back,5080589445,141,92.0,5080589443,140,26.6,5080589447,212,14.1,,,,,,,,,,b2na3x3g49i4zwsm1pcsqlx3p,M. Matviienko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655467,609,1,2,55,22,7a8no9dyo0r9g31sfi9h7ffbc,1,26.6,92,2024-06-17T14:13:42.383Z,2024-06-17T14:13:43Z,5080589477,141,77.9,5080589473,56,Back,5080589479,212,9.6,5080589481,213,4.72,5080589475,140,26.7,,,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655469,610,1,2,55,23,7a8no9dyo0r9g31sfi9h7ffbc,0,26.7,77.9,2024-06-17T14:13:43.503Z,2024-06-17T14:13:44Z,5080589497,141,85.0,5080589493,56,Back,5080589499,212,10.7,5080589495,140,35.8,5080589501,213,0.47,,,,,,,,,,7ryk67v5ovygt0kqg0srvk5p1,T. Stepanenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655471,365,49,2,55,24,1qiyr1mknujsl19tb9u2w9h3n,1,60.3,7.4,2024-06-17T14:13:44.328Z,2024-06-17T14:13:44Z,,,,,,,,,,,,,,,,,,,,,,,,,38dhmhce7deuqgqmc3p7nhai2,A. Rațiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655479,366,1,2,55,25,1qiyr1mknujsl19tb9u2w9h3n,1,62.7,6,2024-06-17T14:13:45.751Z,2024-06-17T14:13:47Z,5080589535,140,64.3,5080589533,56,Center,5080589539,212,11.6,5080589541,213,1.43,5080589537,141,22.9,,,,,,,,,,38dhmhce7deuqgqmc3p7nhai2,A. Rațiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655481,367,1,2,55,27,1qiyr1mknujsl19tb9u2w9h3n,1,64.3,22.9,2024-06-17T14:13:47.495Z,2024-06-17T14:13:48Z,5080589549,141,28.1,5080589551,212,5.9,5080589545,56,Center,5080589547,140,59.8,5080589553,213,2.50,,,,,,,,,,65jv6v3qujiijivadpijzpr6d,N. Stanciu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655485,368,1,2,55,27,1qiyr1mknujsl19tb9u2w9h3n,1,59.8,28.1,2024-06-17T14:13:48.167Z,2024-06-17T14:13:52Z,5080589573,141,24.6,5080589577,213,5.83,5080589571,140,64.4,5080589569,56,Center,5080589575,212,5.4,,,,,,,,,,93cnkzi86q36c8n86mo35q5t5,M. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655489,369,1,2,55,31,1qiyr1mknujsl19tb9u2w9h3n,1,59.2,8.2,2024-06-17T14:13:51.685Z,2024-06-17T14:13:53Z,5080589593,56,Right,5080589601,213,6.14,5080589599,212,8.0,5080589597,141,6.5,5080589595,140,66.7,,,,,,,,,,65jv6v3qujiijivadpijzpr6d,N. Stanciu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655491,370,1,2,55,32,1qiyr1mknujsl19tb9u2w9h3n,1,66.7,6.5,2024-06-17T14:13:52.949Z,2024-06-17T14:13:53Z,5080589613,213,2.93,5080589607,140,60.1,5080589611,212,7.1,5080589609,141,8.7,5080589605,56,Right,,,,,,,,,,biee6dvb524juzai7iryyskix,D. Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655495,371,1,2,55,33,1qiyr1mknujsl19tb9u2w9h3n,1,60.1,8.7,2024-06-17T14:13:53.637Z,2024-06-17T14:13:56Z,5080589637,213,1.13,5080589631,140,64.5,5080589633,141,23.0,5080589635,212,10.8,5080589629,56,Center,,,,,,,,,,65jv6v3qujiijivadpijzpr6d,N. Stanciu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655501,372,1,2,55,35,1qiyr1mknujsl19tb9u2w9h3n,1,65.7,29.8,2024-06-17T14:13:55.988Z,2024-06-17T14:13:58Z,5080589657,56,Center,5080589663,212,7.4,5080589661,141,37.4,5080589659,140,60.6,5080589665,213,2.37,,,,,,,,,,38dhmhce7deuqgqmc3p7nhai2,A. Rațiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655513,373,1,2,55,38,1qiyr1mknujsl19tb9u2w9h3n,1,60.6,37.4,2024-06-17T14:13:58.355Z,2024-06-17T14:14:01Z,5080589727,141,62.7,5080589723,56,Back,5080589729,212,22.4,5080589725,140,46.9,5080589731,213,2.27,,,,,,,,,,93cnkzi86q36c8n86mo35q5t5,M. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655515,374,1,2,55,40,1qiyr1mknujsl19tb9u2w9h3n,1,53.8,66.6,2024-06-17T14:14:00.914Z,2024-06-17T14:14:03Z,5080589751,213,1.06,5080589745,140,64.2,5080589749,212,22.5,5080589743,56,Left,5080589747,141,95.5,,,,,,,,,,8c6xe4kqhiat1lkjgd3juyaqd,A. Burcă,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655523,375,1,2,55,42,1qiyr1mknujsl19tb9u2w9h3n,1,64,94,2024-06-17T14:14:03.041Z,2024-06-17T14:14:07Z,5080589795,56,Left,5080589803,213,5.16,5080589797,140,65.7,5080589801,212,4.1,5080589799,141,88.6,,,,,,,,,,et32rvp18jd7iug9evi1ulsd1,N. Bancu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655525,376,1,2,55,47,1qiyr1mknujsl19tb9u2w9h3n,0,74.7,72.5,2024-06-17T14:14:07.488Z,2024-06-17T14:14:08Z,5080589813,212,5.8,5080589807,56,Center,5080589811,141,69.7,5080589809,140,79.9,5080589815,213,5.95,,,,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655529,611,8,2,55,48,7a8no9dyo0r9g31sfi9h7ffbc,1,20.4,34.2,2024-06-17T14:14:08.416Z,2024-06-17T14:17:54Z,5080589829,56,Back,,,,,,,,,,,,,,,,,,,,,,2u6hj8z2g0r7b5roxpluy4sbu,I. Zabarnyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655535,612,1,2,55,49,7a8no9dyo0r9g31sfi9h7ffbc,0,22.2,62.4,2024-06-17T14:14:10.200Z,2024-06-17T14:17:55Z,5080589849,141,51.3,5080589847,140,30.5,5080589853,213,5.57,5080589851,212,11.5,5080589845,56,Back,,,,,,,,,,ay02byqc6zdrh5xy3d4fy5qay,M. Mudryk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655531,377,8,2,55,50,1qiyr1mknujsl19tb9u2w9h3n,1,73.9,43.1,2024-06-17T14:14:10.431Z,2024-06-17T14:17:56Z,5080589831,56,Center,,,,,,,,,,,,,,,,,,,,,,65jv6v3qujiijivadpijzpr6d,N. Stanciu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655539,378,15,2,55,51,1qiyr1mknujsl19tb9u2w9h3n,1,80.7,43.3,2024-06-17T14:14:12.046Z,2024-06-17T14:15:03Z,5080590383,103,4.2,5080589873,18,,5080590391,230,98.0,5080590399,233,613,5080590379,78,,5080590387,146,89.9,5080590393,231,49.3,5080590381,102,48.7,65jv6v3qujiijivadpijzpr6d,N. Stanciu,5080589875,56,,5080590389,147,47.1,5080590385,458,5080590241,82,,5080590237,20,5080589871,22,,,,,,,,,,,Center,,,,,,,,,,
2696655543,613,10,2,55,51,7a8no9dyo0r9g31sfi9h7ffbc,1,10.1,52.9,2024-06-17T14:14:12.146Z,2024-06-17T14:14:51Z,5080589897,56,Back,5080589895,94,,5080590407,233,378,,,,,,,,,,,,,,,,b2na3x3g49i4zwsm1pcsqlx3p,M. Matviienko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655555,379,1,2,55,58,1qiyr1mknujsl19tb9u2w9h3n,1,87.7,31.4,2024-06-17T14:14:18.253Z,2024-06-17T14:14:40Z,5080589961,141,26.6,5080590179,210,15,5080589959,140,96.6,5080589965,213,5.95,5080590181,154,,5080589957,56,Center,5080589963,212,9.9,,,,biee6dvb524juzai7iryyskix,D. Man,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655559,380,15,2,55,59,1qiyr1mknujsl19tb9u2w9h3n,1,95,27.3,2024-06-17T14:14:19.451Z,2024-06-17T14:14:40Z,5080589991,56,Center,5080590207,102,46.5,5080590215,147,45.3,5080590219,233,614,5080590201,154,,5080590211,328,,5080590209,103,26.6,5080590213,146,99.7,38dhmhce7deuqgqmc3p7nhai2,A. Rațiu,5080590203,55,,5080590199,29,,5080589989,62,5080590197,81,,5080590061,20,5080589987,22,,,,,,,,,,,379,,,,,,,,,,
2696655561,614,10,2,55,59,7a8no9dyo0r9g31sfi9h7ffbc,1,1.2,55.1,2024-06-17T14:14:19.551Z,2024-06-17T14:15:50Z,5080590069,233,380,5080590005,182,,5080590001,173,,5080590055,179,,5080590007,56,Back,,,,,,,,,,38bp85766w04a0nuulq5fiig9,A. Lunin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655565,381,6,2,56,0,1qiyr1mknujsl19tb9u2w9h3n,1,96.8,35.9,2024-06-17T14:14:21.131Z,2024-06-17T14:14:23Z,5080590033,75,,5080590031,56,Center,5080590035,233,615,,,,,,,,,,,,,,,,38dhmhce7deuqgqmc3p7nhai2,A. Rațiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655563,615,6,2,56,0,7a8no9dyo0r9g31sfi9h7ffbc,0,3.2,64.1,2024-06-17T14:14:21.131Z,2024-06-17T14:18:49Z,5080590045,233,381,5080590023,73,,5080590019,56,Back,,,,,,,,,,,,,,,,38bp85766w04a0nuulq5fiig9,A. Lunin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655747,386,1,2,56,20,1qiyr1mknujsl19tb9u2w9h3n,1,99.4,1.1,2024-06-17T14:14:40.327Z,2024-06-17T14:17:09Z,5080591463,212,8.1,5080591513,6,,5080591811,189,,5080591457,56,Right,5080591465,213,2.48,5080591459,140,93.3,5080591461,141,8.4,,,,biee6dvb524juzai7iryyskix,D. Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655609,382,1,2,56,21,1qiyr1mknujsl19tb9u2w9h3n,1,95.9,9.2,2024-06-17T14:14:41.899Z,2024-06-17T14:17:18Z,5080590315,212,9.8,5080590313,141,16.4,5080590311,140,87.8,5080590317,213,2.62,5080590309,56,Right,,,,,,,,,,65jv6v3qujiijivadpijzpr6d,N. Stanciu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655613,383,3,2,56,23,1qiyr1mknujsl19tb9u2w9h3n,1,88.2,29.1,2024-06-17T14:14:44.114Z,2024-06-17T14:16:47Z,5080590327,286,,5080590335,233,616,5080590325,56,Center,,,,,,,,,,,,,,,,biee6dvb524juzai7iryyskix,D. Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655611,616,45,2,56,23,7a8no9dyo0r9g31sfi9h7ffbc,0,11.8,70.9,2024-06-17T14:14:44.114Z,2024-06-17T14:18:46Z,5080590321,56,Back,5080590323,285,,5080590341,233,383,,,,,,,,,,,,,,,,3mjwr1t0d1bh6tlgma4u2yd49,M. Shaparenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655615,384,1,2,56,25,1qiyr1mknujsl19tb9u2w9h3n,1,95.7,29.2,2024-06-17T14:14:46.137Z,2024-06-17T14:16:23Z,5080590345,56,Center,5080590351,212,11.6,5080590349,141,46.1,5080590967,154,,5080590353,213,1.45,5080590965,210,16,5080590969,25,,5080590347,140,97.0,biee6dvb524juzai7iryyskix,D. Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2696655627,385,16,2,56,26,1qiyr1mknujsl19tb9u2w9h3n,1,96.3,48.8,2024-06-17T14:14:46.553Z,2024-06-17T14:16:27Z,5080591007,231,44.9,5080590879,72,,5080590883,374,2024-06-17 15:14:46.315,5080590877,25,,5080591001,214,,5080590989,29,,5080590993,55,384,5080590431,16,,ajcblksnh113es9hzt7l5k8h5,D. Drăguș,5080590987,78,,5080590433,56,Center,5080590999,103,5080590991,154,,5080591005,230,5080590997,102,5080591003,328,5080590887,375,56:26.079,,,,,,,99.4,7.0,51.0,,,,,,,
2696655759,617,1,2,57,55,7a8no9dyo0r9g31sfi9h7ffbc,1,50.1,49.7,2024-06-17T14:16:15.632Z,2024-06-17T14:16:23Z,5080591195,213,2.45,5080591189,140,38.7,5080591191,141,64.2,5080591187,56,Back,5080591247,189,,5080591197,279,G,5080591193,212,15.5,,,,192q3f2xwk9nc6juoa1bcm3th,A. Dovbyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655771,618,1,2,57,58,7a8no9dyo0r9g31sfi9h7ffbc,1,44.6,69.1,2024-06-17T14:16:18.976Z,2024-06-17T14:16:22Z,5080591241,212,25.2,5080591239,141,95.3,5080591237,140,61.6,5080591243,213,0.78,5080591235,56,Left,,,,,,,,,,b2na3x3g49i4zwsm1pcsqlx3p,M. Matviienko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655777,619,1,2,58,4,7a8no9dyo0r9g31sfi9h7ffbc,1,57.9,87.5,2024-06-17T14:16:24.256Z,2024-06-17T14:16:26Z,5080591279,141,69.4,5080591281,212,21.8,5080591275,56,Back,5080591277,140,40.8,5080591283,213,3.74,,,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655785,620,1,2,58,6,7a8no9dyo0r9g31sfi9h7ffbc,1,43.6,65.2,2024-06-17T14:16:26.272Z,2024-06-17T14:16:31Z,5080591323,140,47.0,5080591329,213,4.93,5080591321,56,Back,5080591327,212,16.4,5080591325,141,41.6,,,,,,,,,,b2na3x3g49i4zwsm1pcsqlx3p,M. Matviienko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655791,621,1,2,58,10,7a8no9dyo0r9g31sfi9h7ffbc,1,56.4,36.4,2024-06-17T14:16:31.088Z,2024-06-17T14:16:33Z,5080591383,140,72.2,5080591389,213,5.36,5080591381,56,Right,5080591387,212,27.6,5080591379,155,,5080591385,141,4.0,,,,,,,2u6hj8z2g0r7b5roxpluy4sbu,I. Zabarnyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655795,622,1,2,58,13,7a8no9dyo0r9g31sfi9h7ffbc,0,72.5,4.3,2024-06-17T14:16:33.792Z,2024-06-17T14:16:34Z,5080591407,140,85.6,5080591413,213,0.43,5080591411,212,15.1,5080591409,141,13.5,5080591405,56,Right,,,,,,,,,,ah48smjzxxo8cp2m5k4py5iei,Y. Konoplia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655803,387,12,2,58,15,1qiyr1mknujsl19tb9u2w9h3n,1,14.3,87.9,2024-06-17T14:16:35.477Z,2024-06-17T14:16:37Z,5080591477,213,0.38,5080591471,140,36.7,5080591473,141,100.0,5080591475,212,25.3,5080591511,167,,5080591469,56,Back,,,,,,,et32rvp18jd7iug9evi1ulsd1,N. Bancu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655807,388,5,2,58,16,1qiyr1mknujsl19tb9u2w9h3n,0,35.8,101.6,2024-06-17T14:16:36.776Z,2024-06-17T14:16:56Z,5080591483,56,Back,5080591635,233,623,5080591485,347,,,,,,,,,,,,,,,,,et32rvp18jd7iug9evi1ulsd1,N. Bancu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655835,623,5,2,58,16,7a8no9dyo0r9g31sfi9h7ffbc,1,64.2,-1.6,2024-06-17T14:16:36.776Z,2024-06-17T14:18:42Z,5080591625,56,Right,5080591629,233,388,5080591627,347,,,,,,,,,,,,,,,,,ah48smjzxxo8cp2m5k4py5iei,Y. Konoplia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655843,624,1,2,58,34,7a8no9dyo0r9g31sfi9h7ffbc,1,66.6,0,2024-06-17T14:16:54.680Z,2024-06-17T14:17:08Z,5080591777,189,,5080591655,56,Right,5080591659,141,15.6,5080591661,212,15.9,5080591653,107,,5080591663,213,2.29,5080591657,140,56.6,,,,ah48smjzxxo8cp2m5k4py5iei,Y. Konoplia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655847,625,1,2,58,36,7a8no9dyo0r9g31sfi9h7ffbc,1,56.8,21.6,2024-06-17T14:16:56.472Z,2024-06-17T14:17:09Z,5080591693,212,23.0,5080591687,56,Center,5080591691,141,55.4,5080591809,189,,5080591695,213,1.61,5080591689,140,56.0,,,,,,,2u6hj8z2g0r7b5roxpluy4sbu,I. Zabarnyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655849,626,1,2,58,38,7a8no9dyo0r9g31sfi9h7ffbc,1,58.3,62.4,2024-06-17T14:16:58.960Z,2024-06-17T14:17:01Z,5080591705,212,7.8,5080591703,141,69.9,5080591699,56,Center,5080591701,140,63.9,5080591707,213,0.71,,,,,,,,,,b2na3x3g49i4zwsm1pcsqlx3p,M. Matviienko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655853,627,1,2,58,40,7a8no9dyo0r9g31sfi9h7ffbc,0,65.9,63.6,2024-06-17T14:17:01.041Z,2024-06-17T14:17:03Z,5080591733,213,4.98,5080591727,140,77.6,5080591723,196,,5080591725,56,Right,5080591731,212,46.3,5080591721,155,,5080591735,1,,5080591729,141,0.0,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655865,389,5,2,58,43,1qiyr1mknujsl19tb9u2w9h3n,1,24,102,2024-06-17T14:17:03.662Z,2024-06-17T14:18:42Z,5080591805,56,Back,5080591813,233,628,5080591807,347,,,,,,,,,,,,,,,,,et32rvp18jd7iug9evi1ulsd1,N. Bancu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655855,628,5,2,58,43,7a8no9dyo0r9g31sfi9h7ffbc,0,76,-2,2024-06-17T14:17:03.662Z,2024-06-17T14:17:10Z,5080591817,233,389,5080591741,56,Right,5080591743,347,,,,,,,,,,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655991,390,1,2,59,48,1qiyr1mknujsl19tb9u2w9h3n,1,19.7,100,2024-06-17T14:18:08.270Z,2024-06-17T14:18:11Z,5080592519,212,11.2,5080592513,56,Back,5080592517,141,92.3,5080592511,107,,5080592521,213,5.65,5080592515,140,28.3,,,,,,,et32rvp18jd7iug9evi1ulsd1,N. Bancu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696655995,391,1,2,59,49,1qiyr1mknujsl19tb9u2w9h3n,0,31.2,95.7,2024-06-17T14:18:09.909Z,2024-06-17T14:18:49Z,5080592773,141,100.0,5080592539,56,Back,5080592777,213,2.17,5080592771,140,28.5,5080592775,212,5.0,,,,,,,,,,edczc3lr85w3vcg83qhbzefh1,F. Coman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696656003,392,5,2,59,50,1qiyr1mknujsl19tb9u2w9h3n,0,30.5,101.7,2024-06-17T14:18:10.640Z,2024-06-17T14:18:42Z,5080592607,233,629,5080592587,56,Back,5080592589,347,,,,,,,,,,,,,,,,,edczc3lr85w3vcg83qhbzefh1,F. Coman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696656007,629,5,2,59,50,7a8no9dyo0r9g31sfi9h7ffbc,1,69.5,-1.7,2024-06-17T14:18:10.640Z,2024-06-17T14:18:15Z,5080592601,347,,5080592599,56,Right,5080592603,233,392,,,,,,,,,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696656013,630,1,2,59,54,7a8no9dyo0r9g31sfi9h7ffbc,1,67.2,0,2024-06-17T14:18:15.088Z,2024-06-17T14:18:21Z,5080592679,141,21.3,5080592685,1,,5080592681,212,29.6,5080592675,56,Back,5080592673,107,,5080592677,140,42.9,5080592683,213,2.61,,,,ah48smjzxxo8cp2m5k4py5iei,Y. Konoplia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696656015,631,1,2,60,1,7a8no9dyo0r9g31sfi9h7ffbc,1,55.6,45.2,2024-06-17T14:18:21.841Z,2024-06-17T14:18:25Z,5080592707,56,Center,5080592713,212,15.7,5080592711,141,68.2,5080592709,140,54.5,5080592715,213,1.64,,,,,,,,,,b2na3x3g49i4zwsm1pcsqlx3p,M. Matviienko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696656019,632,1,2,60,5,7a8no9dyo0r9g31sfi9h7ffbc,1,57,68.2,2024-06-17T14:18:25.601Z,2024-06-17T14:18:30Z,5080592735,140,61.9,5080592737,141,55.1,5080592741,213,5.24,5080592739,212,10.3,5080592733,56,Center,,,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696656025,633,1,2,60,9,7a8no9dyo0r9g31sfi9h7ffbc,1,56.3,46.4,2024-06-17T14:18:29.936Z,2024-06-17T14:18:34Z,5080592787,213,1.61,5080592781,140,55.8,5080592783,141,68.7,5080592785,212,15.2,5080592779,56,Center,,,,,,,,,,7ryk67v5ovygt0kqg0srvk5p1,T. Stepanenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696656037,634,1,2,60,13,7a8no9dyo0r9g31sfi9h7ffbc,1,61.6,73.6,2024-06-17T14:18:34.161Z,2024-06-17T14:18:38Z,5080592871,141,94.2,5080592869,140,70.7,5080592875,213,0.97,5080592873,212,17.0,5080592867,56,Left,,,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696656045,635,1,2,60,17,7a8no9dyo0r9g31sfi9h7ffbc,1,74.6,90.3,2024-06-17T14:18:38.176Z,2024-06-17T14:18:39Z,5080592897,141,69.7,5080592893,56,Center,5080592899,212,14.0,5080592895,140,75.6,5080592901,213,4.79,,,,,,,,,,ay02byqc6zdrh5xy3d4fy5qay,M. Mudryk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696656053,636,1,2,60,19,7a8no9dyo0r9g31sfi9h7ffbc,1,75.9,72,2024-06-17T14:18:39.505Z,2024-06-17T14:18:42Z,5080592955,56,Left,5080592963,213,0.33,5080592959,141,80.9,5080592957,140,93.0,5080592961,212,18.9,,,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696656055,637,1,2,60,22,7a8no9dyo0r9g31sfi9h7ffbc,0,93,83.3,2024-06-17T14:18:42.337Z,2024-06-17T15:59:48Z,5080592977,212,2.8,5080592975,141,79.3,5080592971,56,Left,5080592979,213,4.48,5080592967,2,,5080592987,236,,5080592973,140,92.4,5080592993,286,,f2dutxek3uf0yi1ee32a3u2cq,H. Sudakov,5080592989,233,,,,,,,,,,,,,,,,,,,,,,,,393,,,,,,,,,,
2696656057,393,12,2,60,22,1qiyr1mknujsl19tb9u2w9h3n,1,8.5,24.4,2024-06-17T14:18:42.437Z,2024-06-17T14:18:45Z,5080592995,233,637,5080592981,185,,5080592983,56,Back,,,,,,,,,,,,,,,,4gbk8ka3fv401f8zyslo38fai,R. Drăgușin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696656059,638,61,2,60,23,7a8no9dyo0r9g31sfi9h7ffbc,1,92.4,79.3,2024-06-17T14:18:43.950Z,2024-06-17T14:18:44Z,5080592985,56,Left,,,,,,,,,,,,,,,,,,,,,,f2dutxek3uf0yi1ee32a3u2cq,H. Sudakov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696656061,394,49,2,60,23,1qiyr1mknujsl19tb9u2w9h3n,1,10.6,18.7,2024-06-17T14:18:44.126Z,2024-06-17T14:18:44Z,,,,,,,,,,,,,,,,,,,,,,,,,4gbk8ka3fv401f8zyslo38fai,R. Drăgușin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696656069,395,1,2,60,26,1qiyr1mknujsl19tb9u2w9h3n,0,19.2,11.4,2024-06-17T14:18:46.734Z,2024-06-17T14:18:51Z,5080593037,140,70.1,5080593043,213,0.05,5080593039,141,15.2,5080593041,212,53.5,5080593033,157,,5080593035,56,Right,5080593045,1,,,,,4gbk8ka3fv401f8zyslo38fai,R. Drăgușin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
